0315 MAR  2
0315 APR  0
0315 MAY  0
0315 JUN  0
0316 SEP  4
0316 OCT  0
0316 NOV 12
0316 DEC  8
0316 JAN  5
0316 FEB  1
0316 MAR  4
0316 APR  2
0316 MAY  0
0316 JUN  0
0317 SEP  0
0317 OCT  0
0317 NOV  1
0317 DEC  0
0317 JAN  0
0317 FEB  0
0317 MAR  0
0317 APR  0
0317 MAY  0
0317 JUN  0
0318 SEP  0
0318 OCT  0
0318 NOV  0
0318 DEC  0
0318 JAN  0
0318 FEB  1
0318 MAR  1
0318 APR  0
0318 MAY  0
0318 JUN  0
0319 SEP  0
0319 OCT  0
0319 NOV  0
0319 DEC  0
0319 JAN  4
0319 FEB  1
0319 MAR  0
0319 APR  0
0319 MAY  0
0319 JUN  0
0320 SEP  0
0320 OCT  0
0320 NOV  0
0320 DEC  0
0320 JAN  0
0320 FEB  0
0320 MAR  0
0320 APR  0
0320 MAY  1
0320 JUN  0
